frame_number,event,score,timestamp
659,! Pedestrian too close to vehicle (distance: 0.9m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.3m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.7m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.3m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.5m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 2.0m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.3m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 0.1m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.4m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.0m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 0.7m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 1.1m),10,21.966666666666665
659,! Pedestrian too close to vehicle (distance: 0.4m),10,21.966666666666665
659,! High vehicle density (11 vehicles),10,21.966666666666665
660,! Pedestrian too close to vehicle (distance: 1.3m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.4m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.0m),10,22.0
660,! Pedestrian too close to vehicle (distance: 0.7m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.1m),10,22.0
660,! Pedestrian too close to vehicle (distance: 0.2m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.9m),10,22.0
660,! Pedestrian too close to vehicle (distance: 0.6m),10,22.0
660,! Pedestrian too close to vehicle (distance: 0.9m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.7m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.6m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.3m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.6m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.3m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.5m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.0m),10,22.0
660,! Pedestrian too close to vehicle (distance: 0.7m),10,22.0
660,! Pedestrian too close to vehicle (distance: 1.2m),10,22.0
660,! Pedestrian too close to vehicle (distance: 0.2m),10,22.0
660,! High vehicle density (10 vehicles),10,22.0
661,! Pedestrian too close to vehicle (distance: 1.3m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.5m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.1m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 0.7m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.1m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 0.2m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.9m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 0.6m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 0.9m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.7m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.5m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.4m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.6m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.4m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.5m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.0m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 0.7m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 1.2m),10,22.033333333333335
661,! Pedestrian too close to vehicle (distance: 0.2m),10,22.033333333333335
661,! High vehicle density (10 vehicles),10,22.033333333333335
662,! Pedestrian too close to vehicle (distance: 1.3m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.5m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.1m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 0.7m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.2m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 0.2m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.9m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 0.6m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 0.9m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.6m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.5m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.4m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.7m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.4m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.6m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.0m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 0.6m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 1.3m),10,22.066666666666666
662,! Pedestrian too close to vehicle (distance: 0.1m),10,22.066666666666666
662,! High vehicle density (10 vehicles),10,22.066666666666666
663,! Pedestrian too close to vehicle (distance: 1.3m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.5m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.1m),10,22.1
663,! Pedestrian too close to vehicle (distance: 0.7m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.2m),10,22.1
663,! Pedestrian too close to vehicle (distance: 0.2m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.8m),10,22.1
663,! Pedestrian too close to vehicle (distance: 0.6m),10,22.1
663,! Pedestrian too close to vehicle (distance: 0.9m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.6m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.5m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.7m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.0m),10,22.1
663,! Pedestrian too close to vehicle (distance: 0.6m),10,22.1
663,! Pedestrian too close to vehicle (distance: 1.3m),10,22.1
663,! Pedestrian too close to vehicle (distance: 0.1m),10,22.1
663,! High vehicle density (10 vehicles),10,22.1
664,! Pedestrian too close to vehicle (distance: 1.3m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.5m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.1m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.7m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.2m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.2m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.8m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.6m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.9m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.6m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.5m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.7m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.9m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.6m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 1.4m),10,22.133333333333333
664,! Pedestrian too close to vehicle (distance: 0.1m),10,22.133333333333333
664,! High vehicle density (10 vehicles),10,22.133333333333333
665,! Pedestrian too close to vehicle (distance: 1.4m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.6m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.1m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.7m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.3m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.2m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.8m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.5m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.9m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.6m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.6m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.8m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.9m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.5m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 1.4m),10,22.166666666666668
665,! Pedestrian too close to vehicle (distance: 0.1m),10,22.166666666666668
665,! High vehicle density (10 vehicles),10,22.166666666666668
666,! Pedestrian too close to vehicle (distance: 1.4m),10,22.2
666,! Pedestrian too close to vehicle (distance: 1.7m),10,22.2
666,! Pedestrian too close to vehicle (distance: 1.1m),10,22.2
666,! Pedestrian too close to vehicle (distance: 0.7m),10,22.2
666,! Pedestrian too close to vehicle (distance: 0.2m),10,22.2
666,! Pedestrian too close to vehicle (distance: 1.6m),10,22.2
666,! Pedestrian too close to vehicle (distance: 1.9m),10,22.2
666,! Pedestrian too close to vehicle (distance: 0.9m),10,22.2
666,! Pedestrian too close to vehicle (distance: 0.5m),10,22.2
666,! Pedestrian too close to vehicle (distance: 0.1m),10,22.2
666,! High vehicle density (9 vehicles),10,22.2
667,! Pedestrian too close to vehicle (distance: 1.5m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 1.7m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 1.1m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 0.7m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 0.2m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 1.7m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 1.9m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 0.9m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 0.5m),10,22.233333333333334
667,! Pedestrian too close to vehicle (distance: 0.1m),10,22.233333333333334
667,! High vehicle density (9 vehicles),10,22.233333333333334
668,! Pedestrian too close to vehicle (distance: 1.5m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 1.7m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 1.1m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 0.7m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 0.2m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 1.8m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 2.0m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 0.9m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 0.4m),10,22.266666666666666
668,! Pedestrian too close to vehicle (distance: 0.1m),10,22.266666666666666
668,! High vehicle density (9 vehicles),10,22.266666666666666
669,! Pedestrian too close to vehicle (distance: 1.6m),10,22.3
669,! Pedestrian too close to vehicle (distance: 1.8m),10,22.3
669,! Pedestrian too close to vehicle (distance: 1.2m),10,22.3
669,! Pedestrian too close to vehicle (distance: 0.7m),10,22.3
669,! Pedestrian too close to vehicle (distance: 0.2m),10,22.3
669,! Pedestrian too close to vehicle (distance: 1.8m),10,22.3
669,! Pedestrian too close to vehicle (distance: 0.9m),10,22.3
669,! Pedestrian too close to vehicle (distance: 0.4m),10,22.3
669,! Pedestrian too close to vehicle (distance: 0.1m),10,22.3
669,! High vehicle density (9 vehicles),10,22.3
670,! Pedestrian too close to vehicle (distance: 1.6m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 1.8m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 1.2m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 0.7m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 0.2m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 1.9m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 0.9m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 0.4m),10,22.333333333333332
670,! Pedestrian too close to vehicle (distance: 0.1m),10,22.333333333333332
670,! High vehicle density (9 vehicles),10,22.333333333333332
671,! Pedestrian too close to vehicle (distance: 1.6m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 1.8m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 1.2m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 0.7m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 0.2m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 2.0m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 0.9m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 0.4m),10,22.366666666666667
671,! Pedestrian too close to vehicle (distance: 0.1m),10,22.366666666666667
671,! High vehicle density (9 vehicles),10,22.366666666666667
672,! Pedestrian too close to vehicle (distance: 1.6m),10,22.4
672,! Pedestrian too close to vehicle (distance: 1.8m),10,22.4
672,! Pedestrian too close to vehicle (distance: 1.2m),10,22.4
672,! Pedestrian too close to vehicle (distance: 0.7m),10,22.4
672,! Pedestrian too close to vehicle (distance: 0.1m),10,22.4
672,! Pedestrian too close to vehicle (distance: 0.9m),10,22.4
672,! Pedestrian too close to vehicle (distance: 0.3m),10,22.4
672,! Pedestrian too close to vehicle (distance: 0.4m),10,22.4
672,! High vehicle density (9 vehicles),10,22.4
673,! Pedestrian too close to vehicle (distance: 1.7m),10,22.433333333333334
673,! Pedestrian too close to vehicle (distance: 1.8m),10,22.433333333333334
673,! Pedestrian too close to vehicle (distance: 0.7m),10,22.433333333333334
673,! Pedestrian too close to vehicle (distance: 0.2m),10,22.433333333333334
673,! Pedestrian too close to vehicle (distance: 0.3m),10,22.433333333333334
673,! Pedestrian too close to vehicle (distance: 0.5m),10,22.433333333333334
673,! High vehicle density (8 vehicles),10,22.433333333333334
674,! Pedestrian too close to vehicle (distance: 1.7m),10,22.466666666666665
674,! Pedestrian too close to vehicle (distance: 1.9m),10,22.466666666666665
674,! Pedestrian too close to vehicle (distance: 0.7m),10,22.466666666666665
674,! Pedestrian too close to vehicle (distance: 0.2m),10,22.466666666666665
674,! Pedestrian too close to vehicle (distance: 0.3m),10,22.466666666666665
674,! Pedestrian too close to vehicle (distance: 0.5m),10,22.466666666666665
674,! High vehicle density (8 vehicles),10,22.466666666666665
675,! Pedestrian too close to vehicle (distance: 1.7m),10,22.5
675,! Pedestrian too close to vehicle (distance: 1.9m),10,22.5
675,! Pedestrian too close to vehicle (distance: 0.7m),10,22.5
675,! Pedestrian too close to vehicle (distance: 0.2m),10,22.5
675,! Pedestrian too close to vehicle (distance: 0.2m),10,22.5
675,! Pedestrian too close to vehicle (distance: 0.5m),10,22.5
675,! High vehicle density (8 vehicles),10,22.5
676,! Pedestrian too close to vehicle (distance: 1.8m),10,22.533333333333335
676,! Pedestrian too close to vehicle (distance: 1.9m),10,22.533333333333335
676,! Pedestrian too close to vehicle (distance: 0.7m),10,22.533333333333335
676,! Pedestrian too close to vehicle (distance: 0.2m),10,22.533333333333335
